,community_kw,pm25,temp,rhum,wspd,pres,prcp
2013-03-12 21:45:00,1438.3300551933812,16.45,2.0,80.0,9.4,1010.225,
2013-03-12 22:00:00,1436.1037671232875,16.2,2.0,80.0,9.4,1010.2,
2013-03-12 22:15:00,1415.490026222717,15.475,2.0,81.75,9.85,1010.175,
2013-03-12 22:30:00,1278.0873380071916,14.75,2.0,83.5,10.3,1010.15,
2013-03-12 22:45:00,1955.836756076511,14.025,2.0,85.25,10.75,1010.125,
2013-03-12 23:00:00,1165.9274755517504,13.3,2.0,87.0,11.2,1010.1,
2013-03-12 23:15:00,901.7251971834208,13.75,2.0,87.0,10.75,1010.025,
2013-03-12 23:30:00,916.9012042588236,14.2,2.0,87.0,10.3,1009.95,
2013-03-12 23:45:00,850.5671075913242,14.65,2.0,87.0,9.85,1009.875,
2013-03-13 00:00:00,672.5228511376965,15.1,2.0,87.0,9.4,1009.8,
2013-03-13 00:15:00,689.7587965182647,15.55,2.0,85.25,10.3,1009.75,
2013-03-13 00:30:00,615.6484833232379,16.0,2.0,83.5,11.2,1009.7,
2013-03-13 00:45:00,624.5774217687074,16.45,2.0,81.75,12.1,1009.65,
2013-03-13 01:00:00,636.6830642221696,16.9,2.0,80.0,13.0,1009.6,
2013-03-13 01:15:00,639.980543664986,15.7,2.0,80.0,11.65,1009.6,
2013-03-13 01:30:00,630.0767752092847,14.5,2.0,80.0,10.3,1009.6,
2013-03-13 01:45:00,580.2185054036297,13.3,2.0,80.0,8.95,1009.6,
2013-03-13 02:00:00,603.7472152214767,12.1,2.0,80.0,7.6,1009.6,
2013-03-13 02:15:00,655.8229580315436,12.625,2.0,78.75,8.95,1009.55,
2013-03-13 02:30:00,615.8732382272544,13.15,2.0,77.5,10.3,1009.5,
2013-03-13 02:45:00,624.6423942161339,13.675,2.0,76.25,11.65,1009.45,
2013-03-13 03:00:00,579.3843653755314,14.2,2.0,75.0,13.0,1009.4,
2013-03-13 03:15:00,486.2476720269158,13.45,2.0,75.0,13.0,1009.375,
2013-03-13 03:30:00,464.5126619101979,12.7,2.0,75.0,13.0,1009.35,
2013-03-13 03:45:00,462.8534612881682,11.95,2.0,75.0,13.0,1009.325,
2013-03-13 04:00:00,464.7360393704404,11.2,2.0,75.0,13.0,1009.3,
2013-03-13 04:15:00,465.4896215753424,11.575,1.75,76.25,13.45,1009.275,
2013-03-13 04:30:00,446.86962703299713,11.95,1.5,77.5,13.9,1009.25,
2013-03-13 04:45:00,533.8260223554033,12.325,1.25,78.75,14.35,1009.225,
2013-03-13 05:00:00,532.7201609589041,12.7,1.0,80.0,14.8,1009.2,
2013-03-13 05:15:00,479.65858072212905,12.175,1.0,80.0,13.45,1009.225,
2013-03-13 05:30:00,696.1248847983258,11.65,1.0,80.0,12.1,1009.25,
2013-03-13 05:45:00,698.2693818263529,11.125,1.0,80.0,10.75,1009.275,
2013-03-13 06:00:00,674.8534223744291,10.6,1.0,80.0,9.4,1009.3,
2013-03-13 06:15:00,709.3274807305106,10.2,1.0,80.0,9.85,1009.375,
2013-03-13 06:30:00,621.4577759703196,9.8,1.0,80.0,10.3,1009.45,
2013-03-13 06:45:00,578.5641145357686,9.4,1.0,80.0,10.75,1009.525,
2013-03-13 07:00:00,596.6373900537385,9.0,1.0,80.0,11.2,1009.6,
2013-03-13 07:15:00,910.5264662619396,9.225,1.25,78.75,12.1,1009.65,
2013-03-13 07:30:00,1679.8504061840254,9.45,1.5,77.5,13.0,1009.7,
2013-03-13 07:45:00,833.2557435994332,9.675,1.75,76.25,13.9,1009.75,
2013-03-13 08:00:00,878.6664987751041,9.9,2.0,75.0,14.8,1009.8,
2013-03-13 08:15:00,836.8650646334486,9.125,2.0,75.0,15.25,1009.825,
2013-03-13 08:30:00,789.810810777387,8.35,2.0,75.0,15.7,1009.85,
2013-03-13 08:45:00,629.1763373546426,7.575,2.0,75.0,16.150000000000002,1009.875,
2013-03-13 09:00:00,640.4571030251141,6.8,2.0,75.0,16.6,1009.9,
2013-03-13 09:15:00,616.1049939159375,6.2,2.5,72.5,16.6,1009.975,
2013-03-13 09:30:00,636.7097592120182,5.6,3.0,70.0,16.6,1010.05,
2013-03-13 09:45:00,1091.1002737659423,5.0,3.5,67.5,16.6,1010.125,
2013-03-13 10:00:00,648.8755381876495,4.4,4.0,65.0,16.6,1010.2,
2013-03-13 10:15:00,717.5035286339421,4.75,4.0,65.0,17.05,1010.325,
2013-03-13 10:30:00,1883.2634545447472,5.1,4.0,65.0,17.5,1010.45,
2013-03-13 10:45:00,847.2682180365297,5.45,4.0,65.0,17.95,1010.575,
2013-03-13 11:00:00,664.9395971406827,5.8,4.0,65.0,18.4,1010.7,
2013-03-13 11:15:00,637.8567551960322,6.05,4.0,63.75,18.4,1010.7,
2013-03-13 11:30:00,568.2512814668294,6.3,4.0,62.5,18.4,1010.7,
2013-03-13 11:45:00,2116.688015503368,6.55,4.0,61.25,18.4,1010.7,
2013-03-13 12:00:00,1094.022033297328,6.8,4.0,60.0,18.4,1010.7,
2013-03-13 12:15:00,2232.939313151026,6.425,4.25,59.0,18.925,1010.675,
2013-03-13 12:30:00,3381.656454923746,6.05,4.5,58.0,19.45,1010.65,
2013-03-13 12:45:00,2220.901910765836,5.675,4.75,57.0,19.975,1010.625,
2013-03-13 13:00:00,948.0570720361496,5.3,5.0,56.0,20.5,1010.6,
2013-03-13 13:15:00,807.644758750403,5.5,5.0,56.0,19.975,1010.575,
2013-03-13 13:30:00,1089.6185358455657,5.699999999999999,5.0,56.0,19.45,1010.55,
2013-03-13 13:45:00,713.5420300816263,5.9,5.0,56.0,18.925,1010.525,
2013-03-13 14:00:00,862.4432914537897,6.1,5.0,56.0,18.4,1010.5,
2013-03-13 14:15:00,1291.4961835241645,5.925,5.0,57.25,18.4,1010.475,
2013-03-13 14:30:00,777.03995200887,5.75,5.0,58.5,18.4,1010.45,
2013-03-13 14:45:00,687.7272619338831,5.575,5.0,59.75,18.4,1010.425,
2013-03-13 15:00:00,668.4667723550338,5.4,5.0,61.0,18.4,1010.4,
2013-03-13 15:15:00,647.4475388535551,6.525,5.0,61.0,19.375,1010.475,
2013-03-13 15:30:00,583.9691522515202,7.65,5.0,61.0,20.35,1010.55,
2013-03-13 15:45:00,657.2834035388128,8.775,5.0,61.0,21.325,1010.625,
2013-03-13 16:00:00,669.4643937526712,9.9,5.0,61.0,22.3,1010.7,
2013-03-13 16:15:00,595.9780685482601,8.95,4.75,63.25,20.425,1010.75,
2013-03-13 16:30:00,674.735628137328,8.0,4.5,65.5,18.55,1010.8,
2013-03-13 16:45:00,1710.6401342129202,7.05,4.25,67.75,16.675,1010.85,
2013-03-13 17:00:00,1549.3308721896774,6.1,4.0,70.0,14.8,1010.9,
2013-03-13 17:15:00,958.7591258456674,5.699999999999999,3.75,71.25,15.7,1011.225,
2013-03-13 17:30:00,1120.3165720129375,5.3,3.5,72.5,16.6,1011.55,
2013-03-13 17:45:00,1102.2808143707484,4.9,3.25,73.75,17.5,1011.875,
2013-03-13 18:00:00,2760.8047253074988,4.5,3.0,75.0,18.4,1012.2,
2013-03-13 18:15:00,1549.2658104710868,5.325,2.75,78.0,16.599999999999998,1012.35,
2013-03-13 18:30:00,1306.6876570585996,6.15,2.5,81.0,14.8,1012.5,
2013-03-13 18:45:00,1428.21921876157,6.975,2.25,84.0,13.0,1012.65,
2013-03-13 19:00:00,1509.8085432215398,7.8,2.0,87.0,11.2,1012.8,
2013-03-13 19:15:00,1390.1361080140334,8.275,2.0,87.0,11.2,1012.95,
2013-03-13 19:30:00,1298.3827310915603,8.75,2.0,87.0,11.2,1013.1,
2013-03-13 19:45:00,1237.4393926342952,9.225,2.0,87.0,11.2,1013.25,
2013-03-13 20:00:00,2875.334415803304,9.7,2.0,87.0,11.2,1013.4,
2013-03-13 20:15:00,2908.939080910068,10.025,2.0,85.25,9.75,1013.475,
2013-03-13 20:30:00,1026.5374944514604,10.35,2.0,83.5,8.3,1013.55,
2013-03-13 20:45:00,985.2161191893424,10.675,2.0,81.75,6.85,1013.625,
2013-03-13 21:00:00,1060.754391620742,11.0,2.0,80.0,5.4,1013.7,
2013-03-13 21:15:00,1989.9443791798408,11.95,2.0,81.75,6.4,1013.775,
2013-03-13 21:30:00,992.3094672649976,12.9,2.0,83.5,7.4,1013.85,
2013-03-13 21:45:00,1432.8778264693262,13.85,2.0,85.25,8.4,1013.925,
2013-03-13 22:00:00,1417.2717351405372,14.8,2.0,87.0,9.4,1014.0,
2013-03-13 22:15:00,3987.330306794478,15.675,1.75,86.75,8.4,1014.125,
2013-03-13 22:30:00,4424.506164796628,16.55,1.5,86.5,7.4,1014.25,
2013-03-13 22:45:00,2318.4099037834308,17.425,1.25,86.25,6.4,1014.375,
2013-03-13 23:00:00,2143.5830489324944,18.3,1.0,86.0,5.4,1014.5,
2013-03-13 23:15:00,1010.4633581349206,18.2375,1.0,86.0,5.95,1014.6,
2013-03-13 23:30:00,1258.523689976644,18.175,1.0,86.0,6.5,1014.7,
2013-03-13 23:45:00,1157.6128334261866,18.1125,1.0,86.0,7.05,1014.8,
2013-03-14 00:00:00,991.6122792917164,18.05,1.0,86.0,7.6,1014.9,
2013-03-14 00:15:00,966.8326415278756,17.9875,0.75,87.75,7.05,1014.95,
2013-03-14 00:30:00,845.0493827054795,17.925,0.5,89.5,6.5,1015.0,
2013-03-14 00:45:00,847.7130286254132,17.8625,0.25,91.25,5.95,1015.05,
2013-03-14 01:00:00,829.1148712142392,17.8,0.0,93.0,5.4,1015.1,
2013-03-14 01:15:00,697.4453455728757,18.475,0.0,93.0,5.95,1015.2,
2013-03-14 01:30:00,662.7527141226353,19.15,0.0,93.0,6.5,1015.3,
2013-03-14 01:45:00,613.6384805115993,19.825,0.0,93.0,7.05,1015.4,
2013-03-14 02:00:00,680.7617547736336,20.5,0.0,93.0,7.6,1015.5,
2013-03-14 02:15:00,614.0988157343988,20.175,0.0,93.0,7.6,1015.475,
2013-03-14 02:30:00,600.9037162623433,19.85,0.0,93.0,7.6,1015.45,
2013-03-14 02:45:00,678.7174943116515,19.525,0.0,93.0,7.6,1015.425,
2013-03-14 03:00:00,651.9344863964993,19.2,0.0,93.0,7.6,1015.4,
2013-03-14 03:15:00,598.5593459535538,19.725,-0.25,93.0,7.6,1015.425,
2013-03-14 03:30:00,575.5706136796043,20.25,-0.5,93.0,7.6,1015.45,
2013-03-14 03:45:00,557.2403937404871,20.775,-0.75,93.0,7.6,1015.475,
2013-03-14 04:00:00,524.6502185723605,21.3,-1.0,93.0,7.6,1015.5,
2013-03-14 04:15:00,498.4032940219388,21.375,-1.0,93.0,8.05,1015.55,
2013-03-14 04:30:00,480.5802138916068,21.450000000000003,-1.0,93.0,8.5,1015.6,
2013-03-14 04:45:00,546.2324290791423,21.525,-1.0,93.0,8.95,1015.65,
2013-03-14 05:00:00,500.6869758371385,21.6,-1.0,93.0,9.4,1015.7,
2013-03-14 05:15:00,501.36096053878174,21.9,-1.0,93.0,8.95,1015.8,
2013-03-14 05:30:00,680.7541576753005,22.200000000000003,-1.0,93.0,8.5,1015.9,
2013-03-14 05:45:00,646.9549107919424,22.5,-1.0,93.0,8.05,1016.0,
2013-03-14 06:00:00,655.7375743314567,22.8,-1.0,93.0,7.6,1016.1,
2013-03-14 06:15:00,747.9165843137484,23.275,-1.0,93.0,7.05,1016.175,
2013-03-14 06:30:00,744.983021867447,23.75,-1.0,93.0,6.5,1016.25,
2013-03-14 06:45:00,630.6182475344019,24.225,-1.0,93.0,5.95,1016.325,
2013-03-14 07:00:00,604.3399437407147,24.7,-1.0,93.0,5.4,1016.4,
2013-03-14 07:15:00,1487.7259462577267,25.6,-0.75,91.25,4.95,1016.475,
2013-03-14 07:30:00,1952.996507554049,26.5,-0.5,89.5,4.5,1016.55,
2013-03-14 07:45:00,659.1758779490107,27.4,-0.25,87.75,4.050000000000001,1016.625,
2013-03-14 08:00:00,831.0505214992389,28.3,0.0,86.0,3.6,1016.7,
2013-03-14 08:15:00,708.895903271366,29.1,0.25,84.5,4.05,1016.75,
2013-03-14 08:30:00,706.0859732686454,29.9,0.5,83.0,4.5,1016.8,
2013-03-14 08:45:00,693.2013959350234,30.7,0.75,81.5,4.95,1016.85,
2013-03-14 09:00:00,789.9872356645855,31.5,1.0,80.0,5.4,1016.9,
2013-03-14 09:15:00,614.3116459284627,30.125,1.25,78.75,6.4,1016.925,
2013-03-14 09:30:00,1174.4756918080018,28.75,1.5,77.5,7.4,1016.95,
2013-03-14 09:45:00,769.4423575913243,27.375,1.75,76.25,8.4,1016.975,
2013-03-14 10:00:00,688.3060350305725,26.0,2.0,75.0,9.4,1017.0,
2013-03-14 10:15:00,1549.5488357853417,23.725,2.5,71.25,9.85,1017.025,
2013-03-14 10:30:00,677.6369224013279,21.45,3.0,67.5,10.3,1017.05,
2013-03-14 10:45:00,688.9769722801166,19.175,3.5,63.75,10.75,1017.075,
2013-03-14 11:00:00,820.9090785640736,16.9,4.0,60.0,11.2,1017.1,
2013-03-14 11:15:00,3077.3493044662778,15.375,4.0,59.0,10.75,1017.025,
2013-03-14 11:30:00,705.5098473832105,13.85,4.0,58.0,10.3,1016.95,
2013-03-14 11:45:00,507.15801588660565,12.325,4.0,57.0,9.85,1016.875,
2013-03-14 12:00:00,585.4089276123692,10.8,4.0,56.0,9.4,1016.8,
2013-03-14 12:15:00,528.4788495236969,9.775,4.5,54.25,9.4,1016.725,
2013-03-14 12:30:00,926.7060949782108,8.75,5.0,52.5,9.4,1016.65,
2013-03-14 12:45:00,597.2955593586286,7.725,5.5,50.75,9.4,1016.575,
2013-03-14 13:00:00,1009.9685258158004,6.7,6.0,49.0,9.4,1016.5,
2013-03-14 13:15:00,538.0878171613394,7.525,5.75,48.75,9.85,1016.35,
2013-03-14 13:30:00,714.3131945667536,8.35,5.5,48.5,10.3,1016.2,
2013-03-14 13:45:00,1101.673868721525,9.175,5.25,48.25,10.75,1016.05,
2013-03-14 14:00:00,1590.2855874022598,10.0,5.0,48.0,11.2,1015.9,
2013-03-14 14:15:00,793.3904657534247,8.85,5.25,47.25,10.75,1015.825,
2013-03-14 14:30:00,928.70217923313,7.7,5.5,46.5,10.3,1015.75,
2013-03-14 14:45:00,746.0115117009133,6.550000000000001,5.75,45.75,9.85,1015.675,
2013-03-14 15:00:00,633.5495388285309,5.4,6.0,45.0,9.4,1015.6,
2013-03-14 15:15:00,614.6554465372908,5.1000000000000005,6.0,44.25,9.4,1015.525,
2013-03-14 15:30:00,659.1261417175317,4.800000000000001,6.0,43.5,9.4,1015.45,
2013-03-14 15:45:00,848.0225237403558,4.5,6.0,42.75,9.4,1015.375,
2013-03-14 16:00:00,852.4148431860187,4.2,6.0,42.0,9.4,1015.3,
2013-03-14 16:15:00,1579.6783449394386,5.125,6.0,42.0,7.95,1015.275,
2013-03-14 16:30:00,1280.0232684492746,6.050000000000001,6.0,42.0,6.5,1015.25,
2013-03-14 16:45:00,989.5140162671232,6.9750000000000005,6.0,42.0,5.05,1015.225,
2013-03-14 17:00:00,1138.0183392713748,7.9,6.0,42.0,3.6,1015.2,
2013-03-14 17:15:00,1016.1901551870748,8.05,6.0,42.75,4.6,1015.175,
2013-03-14 17:30:00,1280.8584476414476,8.2,6.0,43.5,5.6,1015.15,
2013-03-14 17:45:00,2851.592847712546,8.35,6.0,44.25,6.6,1015.125,
2013-03-14 18:00:00,2495.4464833320776,8.5,6.0,45.0,7.6,1015.1,
2013-03-14 18:15:00,2210.233715886275,9.025,6.0,44.25,8.05,1015.1,
2013-03-14 18:30:00,2831.116918903804,9.55,6.0,43.5,8.5,1015.1,
2013-03-14 18:45:00,1634.273275985497,10.075,6.0,42.75,8.95,1015.1,
2013-03-14 19:00:00,1395.8897330184222,10.6,6.0,42.0,9.4,1015.1,
2013-03-14 19:15:00,2007.7370318662524,11.725,6.0,42.0,9.85,1015.05,
2013-03-14 19:30:00,1521.993955518018,12.85,6.0,42.0,10.3,1015.0,
2013-03-14 19:45:00,1333.123804317495,13.975,6.0,42.0,10.75,1014.95,
2013-03-14 20:00:00,1358.5561262813746,15.1,6.0,42.0,11.2,1014.9,
2013-03-14 20:15:00,1437.8528947744448,15.3,5.75,43.5,10.3,1014.85,
2013-03-14 20:30:00,1571.0087227551494,15.5,5.5,45.0,9.4,1014.8,
2013-03-14 20:45:00,2575.3227074753663,15.7,5.25,46.5,8.5,1014.75,
2013-03-14 21:00:00,2108.87210464539,15.9,5.0,48.0,7.6,1014.7,
2013-03-14 21:15:00,1908.4517250233,15.8,5.0,48.0,8.95,1014.575,
2013-03-14 21:30:00,1488.4436595319637,15.7,5.0,48.0,10.3,1014.45,
2013-03-14 21:45:00,2162.351419828148,15.6,5.0,48.0,11.65,1014.325,
2013-03-14 22:00:00,3315.9418405193533,15.5,5.0,48.0,13.0,1014.2,
2013-03-14 22:15:00,1633.0019383561644,15.075,5.0,48.0,12.55,1014.125,
2013-03-14 22:30:00,3081.277929641226,14.65,5.0,48.0,12.1,1014.05,
2013-03-14 22:45:00,1200.6568471498945,14.225,5.0,48.0,11.65,1013.975,
2013-03-14 23:00:00,1300.875487062405,13.8,5.0,48.0,11.2,1013.9,
2013-03-14 23:15:00,624.4450739155251,13.5625,4.75,50.0,13.525,1013.8,
2013-03-14 23:30:00,592.6751328767124,13.325,4.5,52.0,15.85,1013.7,
2013-03-14 23:45:00,507.26176530612247,13.0875,4.25,54.0,18.175,1013.6,
2013-03-15 00:00:00,464.6302555975436,12.85,4.0,56.0,20.5,1013.5,
2013-03-15 00:15:00,464.81935487528335,12.6125,4.0,57.0,19.975,1013.425,
2013-03-15 00:30:00,508.911706991025,12.375,4.0,58.0,19.45,1013.35,
2013-03-15 00:45:00,428.8204103881278,12.1375,4.0,59.0,18.925,1013.275,
2013-03-15 01:00:00,445.8032509765322,11.9,4.0,60.0,18.4,1013.2,
2013-03-15 01:15:00,535.9879558599696,12.0,4.0,61.25,17.5,1013.05,
2013-03-15 01:30:00,458.4061934787708,12.1,4.0,62.5,16.6,1012.9,
2013-03-15 01:45:00,463.25922631278536,12.2,4.0,63.75,15.7,1012.75,
2013-03-15 02:00:00,471.4784450165329,12.3,4.0,65.0,14.8,1012.6,
2013-03-15 02:15:00,470.22761474331367,12.35,4.0,65.0,14.35,1012.3,
2013-03-15 02:30:00,440.93685283485536,12.4,4.0,65.0,13.9,1012.0,
2013-03-15 02:45:00,435.7798279975193,12.45,4.0,65.0,13.45,1011.7,
2013-03-15 03:00:00,549.619055697279,12.5,4.0,65.0,13.0,1011.4,
2013-03-15 03:15:00,461.9727645547944,11.3,3.75,66.25,12.55,1011.225,
2013-03-15 03:30:00,428.8125606046292,10.1,3.5,67.5,12.1,1011.05,
2013-03-15 03:45:00,516.4409027777778,8.9,3.25,68.75,11.65,1010.875,
2013-03-15 04:00:00,439.8378991628615,7.7,3.0,70.0,11.2,1010.7,
2013-03-15 04:15:00,438.759244166273,7.5,3.25,70.0,12.55,1010.575,
2013-03-15 04:30:00,474.9633989033544,7.300000000000001,3.5,70.0,13.9,1010.45,
2013-03-15 04:45:00,599.9245961757991,7.1000000000000005,3.75,70.0,15.25,1010.325,
2013-03-15 05:00:00,535.3427935023356,6.9,4.0,70.0,16.6,1010.2,
2013-03-15 05:15:00,482.2940265100332,7.125,4.0,72.75,16.6,1010.125,
2013-03-15 05:30:00,693.9348268645358,7.35,4.0,75.5,16.6,1010.05,
2013-03-15 05:45:00,647.0979460480539,7.575,4.0,78.25,16.6,1009.975,
2013-03-15 06:00:00,626.3091950854598,7.8,4.0,81.0,16.6,1009.9,
2013-03-15 06:15:00,712.7478391545951,7.475,4.0,82.5,16.6,1009.8,
2013-03-15 06:30:00,767.6063767123287,7.15,4.0,84.0,16.6,1009.7,
2013-03-15 06:45:00,621.7575038606021,6.825,4.0,85.5,16.6,1009.6,
2013-03-15 07:00:00,684.3798959284627,6.5,4.0,87.0,16.6,1009.5,
2013-03-15 07:15:00,1421.884312376004,6.3,4.25,85.5,17.05,1009.425,
2013-03-15 07:30:00,789.0108938492062,6.1,4.5,84.0,17.5,1009.35,
2013-03-15 07:45:00,788.5710352929985,5.9,4.75,82.5,17.95,1009.275,
2013-03-15 08:00:00,922.5612471894192,5.7,5.0,81.0,18.4,1009.2,
2013-03-15 08:15:00,885.5800867579908,6.3500000000000005,5.25,81.0,18.4,1009.125,
2013-03-15 08:30:00,1112.3503087343431,7.0,5.5,81.0,18.4,1009.05,
2013-03-15 08:45:00,911.2150961757992,7.65,5.75,81.0,18.4,1008.975,
2013-03-15 09:00:00,879.5229377853882,8.3,6.0,81.0,18.4,1008.9,
2013-03-15 09:15:00,1213.9300140726934,7.375,6.25,81.0,19.375,1008.75,
2013-03-15 09:30:00,561.8986293759513,6.45,6.5,81.0,20.35,1008.6,
2013-03-15 09:45:00,511.659052556684,5.525,6.75,81.0,21.325,1008.45,
2013-03-15 10:00:00,471.6909817499413,4.6,7.0,81.0,22.3,1008.3,
2013-03-15 10:15:00,425.9671359484071,4.699999999999999,7.0,81.0,22.3,1008.125,
2013-03-15 10:30:00,468.20943122999,4.8,7.0,81.0,22.3,1007.95,
2013-03-15 10:45:00,455.6567581046212,4.9,7.0,81.0,22.3,1007.775,
2013-03-15 11:00:00,423.495834760274,5.0,7.0,81.0,22.3,1007.6,
2013-03-15 11:15:00,526.6608179223745,5.05,7.25,78.5,22.3,1007.4,
2013-03-15 11:30:00,452.4923735397607,5.1,7.5,76.0,22.3,1007.2,
2013-03-15 11:45:00,419.9593785926101,5.15,7.75,73.5,22.3,1007.0,
2013-03-15 12:00:00,546.5113806296908,5.2,8.0,71.0,22.3,1006.8,
2013-03-15 12:15:00,660.6621899442425,5.025,7.75,73.5,23.2,1006.625,
2013-03-15 12:30:00,2149.244513466915,4.85,7.5,76.0,24.1,1006.45,
2013-03-15 12:45:00,703.7981354642313,4.675,7.25,78.5,25.0,1006.275,
2013-03-15 13:00:00,663.8477722466839,4.5,7.0,81.0,25.9,1006.1,
2013-03-15 13:15:00,1468.3800839973846,5.15,7.0,82.5,25.9,1005.925,
2013-03-15 13:30:00,674.1041305557553,5.8,7.0,84.0,25.9,1005.75,
2013-03-15 13:45:00,643.3210026373799,6.449999999999999,7.0,85.5,25.9,1005.575,
2013-03-15 14:00:00,685.5157105665775,7.1,7.0,87.0,25.9,1005.4,
2013-03-15 14:15:00,709.0434191308456,6.55,7.25,84.25,26.35,1005.25,
2013-03-15 14:30:00,761.5355841759078,6.0,7.5,81.5,26.8,1005.1,
2013-03-15 14:45:00,1189.032965658295,5.45,7.75,78.75,27.25,1004.95,
2013-03-15 15:00:00,684.675613394216,4.9,8.0,76.0,27.7,1004.8,
2013-03-15 15:15:00,1154.8505574135352,5.65,8.0,76.0,28.15,1004.65,
2013-03-15 15:30:00,974.6720641473784,6.4,8.0,76.0,28.6,1004.5,
2013-03-15 15:45:00,934.8663008676064,7.15,8.0,76.0,29.05,1004.35,
2013-03-15 16:00:00,1625.8130037311485,7.9,8.0,76.0,29.5,1004.2,
2013-03-15 16:15:00,826.0292595401174,7.5,8.0,76.0,29.5,1004.075,
2013-03-15 16:30:00,624.0272746522858,7.1,8.0,76.0,29.5,1003.95,
2013-03-15 16:45:00,688.8674208523591,6.7,8.0,76.0,29.5,1003.825,
2013-03-15 17:00:00,723.913090571976,6.3,8.0,76.0,29.5,1003.7,
2013-03-15 17:15:00,851.2223172886158,7.25,7.75,77.25,28.15,1003.75,
2013-03-15 17:30:00,3068.0196186184844,8.2,7.5,78.5,26.8,1003.8,
2013-03-15 17:45:00,3585.4026704450444,9.15,7.25,79.75,25.450000000000003,1003.85,
2013-03-15 18:00:00,2964.319048285157,10.1,7.0,81.0,24.1,1003.9,
2013-03-15 18:15:00,2301.785134151017,9.4,7.0,81.0,25.0,1003.825,
2013-03-15 18:30:00,1803.7050438267263,8.7,7.0,81.0,25.9,1003.75,
2013-03-15 18:45:00,1687.4381544901066,8.0,7.0,81.0,26.8,1003.675,
2013-03-15 19:00:00,3340.289209841536,7.3,7.0,81.0,27.7,1003.6,
2013-03-15 19:15:00,2444.6003129251703,6.475,7.0,81.0,26.35,1003.5,
2013-03-15 19:30:00,1824.973712786379,5.65,7.0,81.0,25.0,1003.4,
2013-03-15 19:45:00,1670.1248646962235,4.825,7.0,81.0,23.65,1003.3,
2013-03-15 20:00:00,1590.7704687975647,4.0,7.0,81.0,22.3,1003.2,
2013-03-15 20:15:00,2119.533810817194,4.225,7.0,82.5,22.3,1003.025,
2013-03-15 20:30:00,1557.825463718821,4.45,7.0,84.0,22.3,1002.85,
2013-03-15 20:45:00,1530.9012619744922,4.675000000000001,7.0,85.5,22.3,1002.675,
2013-03-15 21:00:00,1498.728578150423,4.9,7.0,87.0,22.3,1002.5,
2013-03-15 21:15:00,1666.1793438894138,5.2,7.0,87.0,22.3,1002.325,
2013-03-15 21:30:00,1572.4637133679737,5.5,7.0,87.0,22.3,1002.15,
2013-03-15 21:45:00,1735.3392933004804,5.8,7.0,87.0,22.3,1001.975,
2013-03-15 22:00:00,1087.654884037291,6.1,7.0,87.0,22.3,1001.8,
2013-03-15 22:15:00,1069.7386611413972,6.05,7.0,87.0,23.2,1001.675,
2013-03-15 22:30:00,810.0776567049809,6.0,7.0,87.0,24.1,1001.55,
2013-03-15 22:45:00,787.2944603540126,5.95,7.0,87.0,25.0,1001.425,
2013-03-15 23:00:00,895.9116178554559,5.9,7.0,87.0,25.9,1001.3,
2013-03-15 23:15:00,636.4070242552193,5.95,7.0,85.5,26.35,1001.175,
2013-03-15 23:30:00,579.0813225837139,6.0,7.0,84.0,26.8,1001.05,
2013-03-15 23:45:00,573.5961138875768,6.05,7.0,82.5,27.25,1000.925,
2013-03-16 00:00:00,436.3225911085274,6.1,7.0,81.0,27.7,1000.8,
2013-03-16 00:15:00,434.52173538058537,6.15,7.25,79.75,28.15,1000.625,
2013-03-16 00:30:00,504.19759807518,6.2,7.5,78.5,28.6,1000.45,
2013-03-16 00:45:00,488.6199658006613,6.25,7.75,77.25,29.05,1000.275,
2013-03-16 01:00:00,429.6903774337321,6.3,8.0,76.0,29.5,1000.1,
2013-03-16 01:15:00,436.461328957382,6.175,7.75,77.25,28.6,999.975,
2013-03-16 01:30:00,499.0036375531413,6.05,7.5,78.5,27.7,999.85,
2013-03-16 01:45:00,419.24944072249593,5.925,7.25,79.75,26.8,999.725,
2013-03-16 02:00:00,433.9544028729072,5.8,7.0,81.0,25.9,999.6,
2013-03-16 02:15:00,563.8318405290505,5.8,7.0,81.0,26.35,999.4,
2013-03-16 02:30:00,430.48886568144496,5.8,7.0,81.0,26.8,999.2,
2013-03-16 02:45:00,419.2140383371385,5.8,7.0,81.0,27.25,999.0,
2013-03-16 03:00:00,469.7846062352386,5.8,7.0,81.0,27.7,998.8,
2013-03-16 03:15:00,462.2083996559544,5.475,7.0,81.0,26.8,998.625,
2013-03-16 03:30:00,444.54985792591714,5.15,7.0,81.0,25.9,998.45,
2013-03-16 03:45:00,446.264451582428,4.825,7.0,81.0,25.0,998.275,
2013-03-16 04:00:00,504.313861124701,4.5,7.0,81.0,24.1,998.1,
2013-03-16 04:15:00,440.1094471826709,4.6,7.0,81.0,25.450000000000003,998.0,
2013-03-16 04:30:00,412.7843041286149,4.7,7.0,81.0,26.8,997.9,
2013-03-16 04:45:00,542.9745541332073,4.800000000000001,7.0,81.0,28.15,997.8,
2013-03-16 05:00:00,578.6888019626241,4.9,7.0,81.0,29.5,997.7,
2013-03-16 05:15:00,500.53686413668936,4.9750000000000005,7.0,81.0,28.6,997.5,
2013-03-16 05:30:00,662.4700654616993,5.050000000000001,7.0,81.0,27.7,997.3,
2013-03-16 05:45:00,723.8393297902494,5.125,7.0,81.0,26.8,997.1,
